"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","790","0","0","0","18.15","0","104.45","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","690","0","0","0","16.95","0","173.7","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","700","0","0","0","15.65","0","165.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","710","0","0","0","14.4","0","158.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","720","0","0","0","17","0","150.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","730","0","0","0","15.7","0","143.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","650","0","0","0","23.3","0","206.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","660","0","0","0","21.5","0","198.3","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","670","0","0","0","19.85","0","189.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","680","0","0","0","18.35","0","181.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","620","0","0","0","29.35","0","233.3","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","630","0","0","0","27.2","0","224.35","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","640","0","0","0","25.15","0","215.55","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","590","0","0","0","36.85","0","260.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","600","0","0","0","34.15","0","251.55","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","610","0","0","0","31.7","0","242.4","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","560","0","0","0","46","0","289.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","570","0","0","0","42.75","0","279.7","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","580","0","0","0","39.7","0","270.25","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","530","0","0","0","57.05","0","318.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","540","0","0","0","53.15","0","308.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","550","0","0","0","49.45","0","298.8","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","490","0","0","0","75.15","0","357.35","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","500","0","0","0","70.25","0","347.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","510","0","0","0","65.6","0","337.7","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","520","0","0","0","61.2","0","327.9","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","460","0","0","0","91.4","0","386.95","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","470","0","0","0","85.7","0","377.1","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","480","0","0","0","80.3","0","367.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","430","0","0","0","110.15","0","416.7","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","440","0","0","0","103.65","0","406.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","450","0","0","0","97.35","0","396.85","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","400","0","0","0","131.3","0","446.45","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","410","0","0","0","124","0","436.5","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","420","0","0","0","116.95","0","426.6","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","370","0","0","0","154.7","0","476.2","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","380","0","0","0","146.65","0","466.3","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","390","0","0","0","138.85","0","456.35","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","330","0","0","0","189","0","515.9","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","340","0","0","0","180.15","0","506","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","350","0","0","0","171.45","0","496.05","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","360","0","0","0","162.95","0","486.15","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","310","0","0","0","207.2","0","535.75","0","0","0","0","0","843.5"
"ADANIENT","25-Feb-2021","29-Apr-2021","CE","880","0","0","0","31.4","0","60.75","0","0","0","0","0","843.5"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","600","0","0","0","185","185","235.9","0","0","0","2000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","550","0","0","0","267","267","285.4","0","0","0","4000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","560","0","0","0","31.45","0","275.5","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","570","0","0","0","28.95","0","265.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","520","0","0","0","43.5","0","315.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","530","0","0","0","40.15","0","305.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","540","0","0","0","37.05","0","295.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","480","0","0","0","59.25","0","355.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","490","0","0","0","54.95","0","345.2","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","500","0","0","0","334","334","335.2","0","0","0","2000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","510","0","0","0","47.05","0","325.25","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","450","0","0","0","73.9","0","385.05","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","460","0","0","0","68.75","0","375.1","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","470","0","0","0","63.85","0","365.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","420","0","0","0","91.1","0","414.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","430","0","0","0","85.1","0","405","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","440","0","0","0","79.35","0","395.05","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","390","0","0","0","111.05","0","444.85","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","400","0","0","0","104.1","0","434.9","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","410","0","0","0","97.45","0","424.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","360","0","0","0","133.45","0","474.8","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","370","0","0","0","125.7","0","464.8","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","380","0","0","0","118.25","0","454.85","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","320","0","0","0","166.9","0","514.65","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","330","0","0","0","158.2","0","504.7","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","340","0","0","0","149.75","0","494.7","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","350","0","0","0","141.45","0","484.75","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","290","0","0","0","194.1","0","544.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","300","0","0","0","184.9","0","534.6","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","310","0","0","0","175.8","0","524.6","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","280","0","0","0","203.45","0","554.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","960","22","29.95","18.65","22.55","22.5","22.55","293","5767.17","141.57","184000","60000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","980","17","22.2","17","19.05","19.05","19.05","6","120.08","2.48","6000","6000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","1000","17","21.35","14.1","15.95","15.55","15.95","254","5167.17","87.17","138000","138000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","840","62.8","74","55","60.85","61.5","60.85","329","5938.59","411.39","172000","60000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","850","53","69.7","50.3","57.55","56","57.55","632","11498.15","754.15","386000","126000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","860","51.35","65","44.75","52.6","51.35","52.6","429","7859.79","480.99","212000","108000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","870","50","60","43","48.4","47.25","48.4","138","2541.78","140.58","80000","36000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","880","41.2","55.9","39.55","45.2","44.6","45.2","176","3262.38","164.78","130000","26000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","900","34.5","48","33.5","37.8","37.4","37.8","1000","18795.34","795.34","518000","108000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","920","32","41","28.6","31.8","31.95","31.8","310","5912.18","208.18","144000","86000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","940","29.95","36","24.4","26.95","26.05","26.95","89","1726.03","52.83","52000","36000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","770","0","0","0","6.65","0","86.05","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","780","95.45","100","88.5","92.75","92.75","79.3","10","174.55","18.55","36000","-4000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","790","99.2","99.2","92.25","92.25","92.25","72.9","2","35.43","3.83","6000","2000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","800","82.9","95","75","81.35","80.3","81.35","62","1094.33","102.33","406000","-6000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","810","80.4","88.45","68.55","80.55","80.55","61.05","7","124.56","11.16","20000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","820","71.85","82","64.3","71.15","71.15","71.15","70","1245.26","97.26","88000","-26000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","830","70","78","60","65.9","65.95","65.9","114","2041.2","148.8","132000","4000","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","720","0","0","0","11.5","0","124.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","730","0","0","0","100","100","116.1","0","0","0","6000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","740","0","0","0","10.8","0","108.2","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","750","108","108","108","108","108","100.5","1","17.16","2.16","12000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","760","0","0","0","66","66","93.15","0","0","0","2000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","680","0","0","0","11.15","0","159.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","690","0","0","0","11.4","0","150.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","700","0","0","0","167.5","167.5","141.45","0","0","0","20000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","710","0","0","0","12.6","0","132.75","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","640","0","0","0","182","182","196.9","0","0","0","2000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","650","0","0","0","162.1","162.1","187.35","0","0","0","2000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","660","0","0","0","13.35","0","177.9","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","670","0","0","0","12.2","0","168.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","610","0","0","0","20.65","0","226.05","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","620","0","0","0","18.95","0","216.25","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","630","0","0","0","17.35","0","206.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","580","0","0","0","280","280","255.65","0","0","0","4000","0","-"
"ADANIENT","26-Feb-2021","25-Mar-2021","CE","590","0","0","0","24.5","0","245.75","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","530","0","0","0","57.05","0","308.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","540","0","0","0","53.15","0","298.65","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","550","0","0","0","49.45","0","289","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","500","0","0","0","70.25","0","337.65","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","510","0","0","0","65.6","0","327.85","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","520","0","0","0","61.2","0","318.05","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","460","0","0","0","91.4","0","377.05","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","470","0","0","0","85.7","0","367.2","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","480","0","0","0","80.3","0","357.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","490","0","0","0","75.15","0","347.45","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","430","0","0","0","110.15","0","406.8","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","440","0","0","0","103.65","0","396.85","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","450","0","0","0","97.35","0","386.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","400","0","0","0","131.3","0","436.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","410","0","0","0","124","0","426.6","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","420","0","0","0","116.95","0","416.7","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","370","0","0","0","154.7","0","466.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","380","0","0","0","146.65","0","456.4","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","390","0","0","0","138.85","0","446.45","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","340","0","0","0","180.15","0","496.1","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","350","0","0","0","171.45","0","486.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","360","0","0","0","162.95","0","476.25","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","310","0","0","0","207.2","0","525.9","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","320","0","0","0","198","0","515.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","330","0","0","0","189","0","506","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","870","0","0","0","33.4","0","59.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","880","0","0","0","31.4","0","55.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","900","0","0","0","27.6","0","48.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","920","0","0","0","24.25","0","42.1","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","940","0","0","0","32.85","0","36.5","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","960","0","0","0","29.2","0","31.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","980","0","0","0","29.9","0","27.2","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","1000","0","0","0","27.2","0","23.35","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","800","0","0","0","17.1","0","91.7","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","810","0","0","0","22.5","0","86.4","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","820","0","0","0","20.95","0","81.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","830","0","0","0","19.5","0","76.45","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","840","0","0","0","22.45","0","71.8","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","850","0","0","0","20.95","0","67.4","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","860","0","0","0","20.9","0","63.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","740","0","0","0","14.5","0","128.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","750","0","0","0","18.7","0","121.6","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","760","0","0","0","17.35","0","115.2","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","770","0","0","0","16.4","0","108.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","780","0","0","0","19.5","0","103","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","790","0","0","0","18.15","0","97.2","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","690","0","0","0","16.95","0","164.85","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","700","0","0","0","15.65","0","157.1","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","710","0","0","0","14.4","0","149.6","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","720","0","0","0","17","0","142.3","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","730","0","0","0","15.7","0","135.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","660","0","0","0","21.5","0","189.1","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","670","0","0","0","19.85","0","180.85","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","680","0","0","0","18.35","0","172.75","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","620","0","0","0","29.35","0","223.8","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","630","0","0","0","27.2","0","214.9","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","640","0","0","0","25.15","0","206.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","650","0","0","0","23.3","0","197.55","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","590","0","0","0","36.85","0","251.15","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","600","0","0","0","34.15","0","241.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","610","0","0","0","31.7","0","232.8","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","560","0","0","0","46","0","279.45","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","570","0","0","0","42.75","0","269.95","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","29-Apr-2021","CE","580","0","0","0","39.7","0","260.5","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","27-May-2021","CE","900","0","0","0","85.45","0","63.9","0","0","0","0","0","-"
"ADANIENT","26-Feb-2021","27-May-2021","CE","880","0","0","0","93","0","71.15","0","0","0","0","0","-"
